date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2010-04-22,4.93,5.31,450,"1980-04-15 2009-04-29",82.9,12.48,450,"1980-04-15 2009-04-29",14.13,5.73,450,"1980-04-15 2009-04-29",29.6,9.88,450,"1980-04-15 2009-04-29",-2.19,5.01,450,"1980-04-15 2009-04-29",45.07,16.37,450,"1980-04-15 2009-04-29",3.08,3.98,450,"1980-04-15 2009-04-29",4.17,4.71,450,"1980-04-15 2009-04-29",2.08,5.03,448,"1980-04-15 2009-04-29",2.07,5.03,448,"1980-04-15 2009-04-29",0.01,0.13,448,"1980-04-15 2009-04-29",0,0.07,448,"1980-04-15 2009-04-29",,,,
2010-04-21,4.84,5.35,450,"1980-04-14 2009-04-28",83.05,12.81,450,"1980-04-14 2009-04-28",13.9,5.71,450,"1980-04-14 2009-04-28",29.68,9.91,450,"1980-04-14 2009-04-28",-2.31,5.04,450,"1980-04-14 2009-04-28",45.61,16.55,450,"1980-04-14 2009-04-28",2.95,4,450,"1980-04-14 2009-04-28",4.14,4.79,450,"1980-04-14 2009-04-28",2.29,5.37,447,"1980-04-14 2009-04-28",2.28,5.37,447,"1980-04-14 2009-04-28",0.01,0.13,447,"1980-04-14 2009-04-28",0,0.07,447,"1980-04-14 2009-04-28",,,,
2010-04-20,4.69,5.4,450,"1980-04-13 2009-04-27",83.16,12.89,450,"1980-04-13 2009-04-27",13.61,5.72,450,"1980-04-13 2009-04-27",29.81,9.99,450,"1980-04-13 2009-04-27",-2.44,5.06,450,"1980-04-13 2009-04-27",45.87,16.49,450,"1980-04-13 2009-04-27",2.79,3.99,450,"1980-04-13 2009-04-27",4.22,4.71,450,"1980-04-13 2009-04-27",2.21,5.27,447,"1980-04-13 2009-04-27",2.19,5.27,447,"1980-04-13 2009-04-27",0.02,0.14,447,"1980-04-13 2009-04-27",0,0.07,447,"1980-04-13 2009-04-27",,,,
2010-04-19,4.48,5.42,450,"1980-04-12 2009-04-26",83.42,12.97,450,"1980-04-12 2009-04-26",13.26,5.68,450,"1980-04-12 2009-04-26",29.99,10.11,450,"1980-04-12 2009-04-26",-2.56,5.06,450,"1980-04-12 2009-04-26",46.28,16.72,450,"1980-04-12 2009-04-26",2.59,4.03,450,"1980-04-12 2009-04-26",4.28,4.71,450,"1980-04-12 2009-04-26",2.37,5.4,446,"1980-04-12 2009-04-26",2.35,5.39,446,"1980-04-12 2009-04-26",0.02,0.18,446,"1980-04-12 2009-04-26",0,0.21,446,"1980-04-12 2009-04-26",,,,
2010-04-18,4.2,5.43,450,"1980-04-11 2009-04-25",83.48,12.91,450,"1980-04-11 2009-04-25",12.84,5.67,450,"1980-04-11 2009-04-25",29.85,10.14,450,"1980-04-11 2009-04-25",-2.8,5.03,450,"1980-04-11 2009-04-25",46.62,16.69,450,"1980-04-11 2009-04-25",2.35,4.01,450,"1980-04-11 2009-04-25",4.29,4.74,450,"1980-04-11 2009-04-25",2.49,5.99,446,"1980-04-11 2009-04-25",2.44,5.99,446,"1980-04-11 2009-04-25",0.05,0.36,446,"1980-04-11 2009-04-25",0,0.25,446,"1980-04-11 2009-04-25",,,,
2010-04-17,3.88,5.45,450,"1980-04-10 2009-04-24",83.47,12.89,450,"1980-04-10 2009-04-24",12.5,5.64,450,"1980-04-10 2009-04-24",29.85,9.99,450,"1980-04-10 2009-04-24",-2.98,5.01,450,"1980-04-10 2009-04-24",46.8,16.68,450,"1980-04-10 2009-04-24",2.06,4.03,450,"1980-04-10 2009-04-24",4.38,4.79,450,"1980-04-10 2009-04-24",2.44,6.01,445,"1980-04-10 2009-04-24",2.38,5.99,445,"1980-04-10 2009-04-24",0.06,0.37,445,"1980-04-10 2009-04-24",0,0.39,445,"1980-04-10 2009-04-24",,,,
2010-04-16,3.71,5.55,450,"1980-04-09 2009-04-23",83.56,12.75,450,"1980-04-09 2009-04-23",12.21,5.69,450,"1980-04-09 2009-04-23",29.99,10.06,450,"1980-04-09 2009-04-23",-3.15,5.11,450,"1980-04-09 2009-04-23",46.98,16.47,450,"1980-04-09 2009-04-23",1.85,4.1,450,"1980-04-09 2009-04-23",4.45,4.8,450,"1980-04-09 2009-04-23",2.42,6.01,444,"1980-04-09 2009-04-23",2.35,6,444,"1980-04-09 2009-04-23",0.07,0.41,444,"1980-04-09 2009-04-23",0.1,0.58,444,"1980-04-09 2009-04-23",,,,
2010-04-15,3.51,5.59,450,"1980-04-08 2009-04-22",83.64,12.56,450,"1980-04-08 2009-04-22",11.94,5.76,450,"1980-04-08 2009-04-22",30.01,10.24,450,"1980-04-08 2009-04-22",-3.26,5.17,450,"1980-04-08 2009-04-22",47.26,16.14,450,"1980-04-08 2009-04-22",1.67,4.18,450,"1980-04-08 2009-04-22",4.67,4.96,450,"1980-04-08 2009-04-22",2.43,6.14,444,"1980-04-08 2009-04-22",2.35,6.12,444,"1980-04-08 2009-04-22",0.08,0.44,444,"1980-04-08 2009-04-22",0.1,0.84,444,"1980-04-08 2009-04-22",,,,
2010-04-14,3.36,5.58,450,"1980-04-07 2009-04-21",83.79,12.41,450,"1980-04-07 2009-04-21",11.7,5.85,450,"1980-04-07 2009-04-21",30.23,10.25,450,"1980-04-07 2009-04-21",-3.42,5.11,450,"1980-04-07 2009-04-21",47.58,15.98,450,"1980-04-07 2009-04-21",1.46,4.21,450,"1980-04-07 2009-04-21",4.83,5.12,450,"1980-04-07 2009-04-21",2.41,6.1,444,"1980-04-07 2009-04-21",2.33,6.07,444,"1980-04-07 2009-04-21",0.09,0.45,444,"1980-04-07 2009-04-21",0.2,1.1,444,"1980-04-07 2009-04-21",,,,
2010-04-13,3.11,5.57,450,"1980-04-06 2009-04-20",83.86,12.32,450,"1980-04-06 2009-04-20",11.34,5.85,450,"1980-04-06 2009-04-20",30.47,10.4,450,"1980-04-06 2009-04-20",-3.66,5.14,450,"1980-04-06 2009-04-20",47.64,15.78,450,"1980-04-06 2009-04-20",1.23,4.23,450,"1980-04-06 2009-04-20",4.93,5.16,450,"1980-04-06 2009-04-20",2.4,5.93,444,"1980-04-06 2009-04-20",2.27,5.88,444,"1980-04-06 2009-04-20",0.13,0.71,444,"1980-04-06 2009-04-20",0.2,1.22,444,"1980-04-06 2009-04-20",,,,
2010-04-12,2.71,5.58,450,"1980-04-05 2009-04-19",83.6,12.4,450,"1980-04-05 2009-04-19",10.93,5.83,450,"1980-04-05 2009-04-19",30.59,10.42,450,"1980-04-05 2009-04-19",-3.94,5.15,450,"1980-04-05 2009-04-19",47.84,15.77,450,"1980-04-05 2009-04-19",0.93,4.23,450,"1980-04-05 2009-04-19",5.14,5.27,450,"1980-04-05 2009-04-19",2.19,5.52,445,"1980-04-05 2009-04-19",2.05,5.46,445,"1980-04-05 2009-04-19",0.14,0.71,445,"1980-04-05 2009-04-19",0.3,1.39,445,"1980-04-05 2009-04-19",,,,
2010-04-11,2.47,5.5,450,"1980-04-04 2009-04-18",83.74,12.47,450,"1980-04-04 2009-04-18",10.49,5.72,450,"1980-04-04 2009-04-18",31.16,10.92,450,"1980-04-04 2009-04-18",-4.23,5.13,450,"1980-04-04 2009-04-18",48.24,15.74,450,"1980-04-04 2009-04-18",0.7,4.23,450,"1980-04-04 2009-04-18",5.5,5.74,450,"1980-04-04 2009-04-18",2.25,5.55,445,"1980-04-04 2009-04-18",2.06,5.44,445,"1980-04-04 2009-04-18",0.17,0.8,445,"1980-04-04 2009-04-18",0.3,1.49,445,"1980-04-04 2009-04-18",,,,
2010-04-10,2.37,5.45,450,"1980-04-03 2009-04-17",84.29,12.43,450,"1980-04-03 2009-04-17",10.2,5.62,450,"1980-04-03 2009-04-17",31.41,11.13,450,"1980-04-03 2009-04-17",-4.32,5.1,450,"1980-04-03 2009-04-17",48.87,16.18,450,"1980-04-03 2009-04-17",0.56,4.17,450,"1980-04-03 2009-04-17",5.55,5.83,450,"1980-04-03 2009-04-17",2.6,5.99,445,"1980-04-03 2009-04-17",2.31,5.82,445,"1980-04-03 2009-04-17",0.23,0.99,445,"1980-04-03 2009-04-17",0.4,1.55,445,"1980-04-03 2009-04-17",,,,
2010-04-09,2.19,5.31,450,"1980-04-02 2009-04-16",84.58,12.24,450,"1980-04-02 2009-04-16",9.94,5.49,450,"1980-04-02 2009-04-16",31.34,11.09,450,"1980-04-02 2009-04-16",-4.41,5.03,450,"1980-04-02 2009-04-16",49.11,16.46,450,"1980-04-02 2009-04-16",0.4,4.07,450,"1980-04-02 2009-04-16",5.39,5.73,450,"1980-04-02 2009-04-16",2.66,6.09,445,"1980-04-02 2009-04-16",2.32,5.84,445,"1980-04-02 2009-04-16",0.27,1.14,445,"1980-04-02 2009-04-16",0.4,1.63,445,"1980-04-02 2009-04-16",,,,
2010-04-08,2.05,5.21,450,"1980-04-01 2009-04-15",84.83,12.12,450,"1980-04-01 2009-04-15",9.74,5.43,450,"1980-04-01 2009-04-15",31.33,11.47,450,"1980-04-01 2009-04-15",-4.5,5.01,450,"1980-04-01 2009-04-15",49.29,16.41,450,"1980-04-01 2009-04-15",0.27,4.07,450,"1980-04-01 2009-04-15",5.27,5.74,450,"1980-04-01 2009-04-15",2.52,5.74,445,"1980-04-01 2009-04-15",2.16,5.47,445,"1980-04-01 2009-04-15",0.29,1.15,445,"1980-04-01 2009-04-15",0.4,1.72,445,"1980-04-01 2009-04-15",,,,
2010-04-07,1.88,5.09,450,"1980-03-31 2009-04-14",85.12,11.6,450,"1980-03-31 2009-04-14",9.46,5.38,450,"1980-03-31 2009-04-14",31.22,11.5,450,"1980-03-31 2009-04-14",-4.7,4.96,450,"1980-03-31 2009-04-14",49.41,16.46,450,"1980-03-31 2009-04-14",0.06,3.94,450,"1980-03-31 2009-04-14",5.32,5.83,450,"1980-03-31 2009-04-14",2.58,5.79,446,"1980-03-31 2009-04-14",2.19,5.52,446,"1980-03-31 2009-04-14",0.32,1.29,446,"1980-03-31 2009-04-14",0.4,1.74,446,"1980-03-31 2009-04-14",,,,
2010-04-06,1.78,5.08,450,"1980-03-30 2009-04-13",85.12,11.12,450,"1980-03-30 2009-04-13",9.29,5.46,450,"1980-03-30 2009-04-13",31.24,11.38,450,"1980-03-30 2009-04-13",-4.79,4.93,450,"1980-03-30 2009-04-13",49.54,16.15,450,"1980-03-30 2009-04-13",-0.07,3.95,450,"1980-03-30 2009-04-13",5.38,5.83,450,"1980-03-30 2009-04-13",2.44,5.55,447,"1980-03-30 2009-04-13",2.05,5.25,447,"1980-03-30 2009-04-13",0.33,1.29,447,"1980-03-30 2009-04-13",0.4,1.74,447,"1980-03-30 2009-04-13",,,,
2010-04-05,1.79,5.12,450,"1980-03-29 2009-04-12",85.12,11.11,450,"1980-03-29 2009-04-12",9.32,5.54,450,"1980-03-29 2009-04-12",31.06,11.38,450,"1980-03-29 2009-04-12",-4.85,4.96,450,"1980-03-29 2009-04-12",49.59,16.12,450,"1980-03-29 2009-04-12",-0.12,3.99,450,"1980-03-29 2009-04-12",5.32,5.84,450,"1980-03-29 2009-04-12",2.46,5.6,447,"1980-03-29 2009-04-12",2.06,5.29,447,"1980-03-29 2009-04-12",0.34,1.33,447,"1980-03-29 2009-04-12",0.4,1.75,447,"1980-03-29 2009-04-12",,,,
2010-04-04,1.74,5.16,450,"1980-03-28 2009-04-11",85.01,10.97,450,"1980-03-28 2009-04-11",9.34,5.57,450,"1980-03-28 2009-04-11",30.96,11.43,450,"1980-03-28 2009-04-11",-4.89,4.98,450,"1980-03-28 2009-04-11",49.56,16.03,450,"1980-03-28 2009-04-11",-0.19,4.02,450,"1980-03-28 2009-04-11",5.28,5.83,450,"1980-03-28 2009-04-11",2.28,5.5,448,"1980-03-28 2009-04-11",1.89,5.18,448,"1980-03-28 2009-04-11",0.33,1.32,448,"1980-03-28 2009-04-11",0.5,1.75,448,"1980-03-28 2009-04-11",,,,
2010-04-03,1.79,5.31,450,"1980-03-27 2009-04-10",85.43,10.7,450,"1980-03-27 2009-04-10",9.28,5.73,450,"1980-03-27 2009-04-10",31.03,11.53,450,"1980-03-27 2009-04-10",-4.85,5.1,450,"1980-03-27 2009-04-10",50.14,15.9,450,"1980-03-27 2009-04-10",-0.27,4.14,450,"1980-03-27 2009-04-10",5.29,5.82,450,"1980-03-27 2009-04-10",2.19,5.12,448,"1980-03-27 2009-04-10",1.81,4.75,448,"1980-03-27 2009-04-10",0.32,1.31,448,"1980-03-27 2009-04-10",0.5,1.79,448,"1980-03-27 2009-04-10",,,,
2010-04-02,1.83,5.39,450,"1980-03-26 2009-04-09",85.79,10.43,450,"1980-03-26 2009-04-09",9.14,5.81,450,"1980-03-26 2009-04-09",31,11.63,450,"1980-03-26 2009-04-09",-4.88,5.23,450,"1980-03-26 2009-04-09",50.68,15.76,450,"1980-03-26 2009-04-09",-0.34,4.27,450,"1980-03-26 2009-04-09",5.3,5.88,450,"1980-03-26 2009-04-09",2.15,5.01,449,"1980-03-26 2009-04-09",1.75,4.64,449,"1980-03-26 2009-04-09",0.33,1.35,449,"1980-03-26 2009-04-09",0.5,1.81,449,"1980-03-26 2009-04-09",,,,
2010-04-01,1.77,5.39,450,"1980-03-25 2009-04-08",86.05,10.36,450,"1980-03-25 2009-04-08",8.96,5.84,450,"1980-03-25 2009-04-08",30.77,11.64,450,"1980-03-25 2009-04-08",-4.91,5.3,450,"1980-03-25 2009-04-08",51.31,15.93,450,"1980-03-25 2009-04-08",-0.46,4.32,450,"1980-03-25 2009-04-08",5.21,5.92,450,"1980-03-25 2009-04-08",2.18,5.01,450,"1980-03-25 2009-04-08",1.76,4.63,450,"1980-03-25 2009-04-08",0.35,1.38,450,"1980-03-25 2009-04-08",0.6,1.87,450,"1980-03-25 2009-04-08",,,,
2010-03-31,1.59,5.37,450,"1980-03-24 2009-04-07",86.13,10.4,450,"1980-03-24 2009-04-07",8.69,5.78,450,"1980-03-24 2009-04-07",30.32,11.55,450,"1980-03-24 2009-04-07",-5.1,5.3,450,"1980-03-24 2009-04-07",51.64,15.87,450,"1980-03-24 2009-04-07",-0.7,4.32,450,"1980-03-24 2009-04-07",4.98,5.83,450,"1980-03-24 2009-04-07",2.02,4.64,450,"1980-03-24 2009-04-07",1.61,4.22,450,"1980-03-24 2009-04-07",0.35,1.38,450,"1980-03-24 2009-04-07",0.6,1.95,450,"1980-03-24 2009-04-07",,,,
2010-03-30,1.37,5.42,450,"1980-03-23 2009-04-06",86,10.52,450,"1980-03-23 2009-04-06",8.5,5.73,450,"1980-03-23 2009-04-06",30.14,11.67,450,"1980-03-23 2009-04-06",-5.33,5.35,450,"1980-03-23 2009-04-06",51.57,15.78,450,"1980-03-23 2009-04-06",-0.94,4.33,450,"1980-03-23 2009-04-06",4.81,5.69,450,"1980-03-23 2009-04-06",1.97,4.61,450,"1980-03-23 2009-04-06",1.55,4.19,450,"1980-03-23 2009-04-06",0.36,1.39,450,"1980-03-23 2009-04-06",0.7,2.09,450,"1980-03-23 2009-04-06",,,,
2010-03-29,1.16,5.42,450,"1980-03-22 2009-04-05",86.01,10.43,450,"1980-03-22 2009-04-05",8.19,5.77,450,"1980-03-22 2009-04-05",29.99,11.48,450,"1980-03-22 2009-04-05",-5.53,5.38,450,"1980-03-22 2009-04-05",51.84,15.61,450,"1980-03-22 2009-04-05",-1.2,4.4,450,"1980-03-22 2009-04-05",4.95,5.72,450,"1980-03-22 2009-04-05",1.86,4.52,449,"1980-03-22 2009-04-05",1.46,4.12,449,"1980-03-22 2009-04-05",0.34,1.32,449,"1980-03-22 2009-04-05",0.7,2.3,449,"1980-03-22 2009-04-05",,,,
2010-03-28,1.03,5.4,450,"1980-03-21 2009-04-04",86.26,10.21,450,"1980-03-21 2009-04-04",7.91,5.85,450,"1980-03-21 2009-04-04",29.83,11.57,450,"1980-03-21 2009-04-04",-5.76,5.45,450,"1980-03-21 2009-04-04",52.09,15.67,450,"1980-03-21 2009-04-04",-1.46,4.5,450,"1980-03-21 2009-04-04",4.9,5.67,450,"1980-03-21 2009-04-04",1.96,4.77,449,"1980-03-21 2009-04-04",1.49,4.31,449,"1980-03-21 2009-04-04",0.41,1.61,449,"1980-03-21 2009-04-04",0.8,2.34,449,"1980-03-21 2009-04-04",,,,
2010-03-27,0.8,5.42,450,"1980-03-20 2009-04-03",86.16,10.25,450,"1980-03-20 2009-04-03",7.62,5.9,450,"1980-03-20 2009-04-03",29.32,11.01,450,"1980-03-20 2009-04-03",-5.93,5.47,450,"1980-03-20 2009-04-03",52.4,15.64,450,"1980-03-20 2009-04-03",-1.68,4.51,450,"1980-03-20 2009-04-03",4.77,5.26,450,"1980-03-20 2009-04-03",1.9,4.74,448,"1980-03-20 2009-04-03",1.43,4.3,448,"1980-03-20 2009-04-03",0.44,1.68,448,"1980-03-20 2009-04-03",0.8,2.34,448,"1980-03-20 2009-04-03",,,,
2010-03-26,0.47,5.41,450,"1980-03-19 2009-04-02",85.7,10.42,450,"1980-03-19 2009-04-02",7.32,5.9,450,"1980-03-19 2009-04-02",29.26,10.85,450,"1980-03-19 2009-04-02",-6.27,5.46,450,"1980-03-19 2009-04-02",52.07,15.33,450,"1980-03-19 2009-04-02",-1.96,4.58,450,"1980-03-19 2009-04-02",4.79,5.16,450,"1980-03-19 2009-04-02",1.62,4.15,448,"1980-03-19 2009-04-02",1.23,3.76,448,"1980-03-19 2009-04-02",0.39,1.59,448,"1980-03-19 2009-04-02",0.9,2.37,448,"1980-03-19 2009-04-02",,,,
2010-03-25,0.19,5.48,450,"1980-03-18 2009-04-01",85.44,10.51,450,"1980-03-18 2009-04-01",6.98,5.98,450,"1980-03-18 2009-04-01",29.21,10.94,450,"1980-03-18 2009-04-01",-6.6,5.54,450,"1980-03-18 2009-04-01",52.14,15.09,450,"1980-03-18 2009-04-01",-2.25,4.7,450,"1980-03-18 2009-04-01",4.91,5.24,450,"1980-03-18 2009-04-01",1.61,4.11,448,"1980-03-18 2009-04-01",1.26,3.85,448,"1980-03-18 2009-04-01",0.36,1.5,448,"1980-03-18 2009-04-01",0.9,2.43,448,"1980-03-18 2009-04-01",,,,
2010-03-24,-0.13,5.51,450,"1980-03-17 2009-03-31",85.16,10.54,450,"1980-03-17 2009-03-31",6.63,5.96,450,"1980-03-17 2009-03-31",29.23,10.68,450,"1980-03-17 2009-03-31",-6.97,5.64,450,"1980-03-17 2009-03-31",52.08,14.85,450,"1980-03-17 2009-03-31",-2.63,4.76,450,"1980-03-17 2009-03-31",5.1,5.32,450,"1980-03-17 2009-03-31",1.58,4.11,448,"1980-03-17 2009-03-31",1.2,3.77,448,"1980-03-17 2009-03-31",0.38,1.54,448,"1980-03-17 2009-03-31",1,2.49,448,"1980-03-17 2009-03-31",,,,
2010-03-23,-0.39,5.51,450,"1980-03-16 2009-03-30",84.98,10.46,450,"1980-03-16 2009-03-30",6.29,5.93,450,"1980-03-16 2009-03-30",29.41,10.69,450,"1980-03-16 2009-03-30",-7.28,5.67,450,"1980-03-16 2009-03-30",52.26,14.55,450,"1980-03-16 2009-03-30",-2.99,4.82,450,"1980-03-16 2009-03-30",5.25,5.39,450,"1980-03-16 2009-03-30",1.53,4.06,448,"1980-03-16 2009-03-30",1.16,3.72,448,"1980-03-16 2009-03-30",0.37,1.46,448,"1980-03-16 2009-03-30",1.2,2.72,448,"1980-03-16 2009-03-30",,,,
2010-03-22,-0.61,5.5,450,"1980-03-15 2009-03-29",85.19,10.35,450,"1980-03-15 2009-03-29",5.97,5.86,450,"1980-03-15 2009-03-29",29.5,10.9,450,"1980-03-15 2009-03-29",-7.53,5.68,450,"1980-03-15 2009-03-29",52.42,14.47,450,"1980-03-15 2009-03-29",-3.28,4.85,450,"1980-03-15 2009-03-29",5.39,5.51,450,"1980-03-15 2009-03-29",1.43,3.93,448,"1980-03-15 2009-03-29",1.06,3.59,448,"1980-03-15 2009-03-29",0.36,1.46,448,"1980-03-15 2009-03-29",1.4,3.16,448,"1980-03-15 2009-03-29",,,,
2010-03-21,-0.81,5.46,450,"1980-03-14 2009-03-28",85.46,10.1,450,"1980-03-14 2009-03-28",5.6,5.78,450,"1980-03-14 2009-03-28",29.65,11.36,450,"1980-03-14 2009-03-28",-7.72,5.64,450,"1980-03-14 2009-03-28",52.95,14.28,450,"1980-03-14 2009-03-28",-3.57,4.82,450,"1980-03-14 2009-03-28",5.35,5.53,450,"1980-03-14 2009-03-28",1.37,3.87,448,"1980-03-14 2009-03-28",0.96,3.38,448,"1980-03-14 2009-03-28",0.41,1.6,448,"1980-03-14 2009-03-28",1.7,3.67,448,"1980-03-14 2009-03-28",,,,
2010-03-20,-1.04,5.46,450,"1980-03-13 2009-03-27",85.71,10.12,450,"1980-03-13 2009-03-27",5.16,5.75,450,"1980-03-13 2009-03-27",29.6,11.29,450,"1980-03-13 2009-03-27",-8.02,5.6,450,"1980-03-13 2009-03-27",53.28,14.05,450,"1980-03-13 2009-03-27",-3.89,4.79,450,"1980-03-13 2009-03-27",5.37,5.57,450,"1980-03-13 2009-03-27",1.44,3.99,447,"1980-03-13 2009-03-27",1,3.52,447,"1980-03-13 2009-03-27",0.44,1.62,447,"1980-03-13 2009-03-27",1.9,4.03,447,"1980-03-13 2009-03-27",,,,
2010-03-19,-1.38,5.37,450,"1980-03-12 2009-03-26",85.68,9.99,450,"1980-03-12 2009-03-26",4.73,5.62,450,"1980-03-12 2009-03-26",29.81,11.3,450,"1980-03-12 2009-03-26",-8.46,5.58,450,"1980-03-12 2009-03-26",53.26,14.02,450,"1980-03-12 2009-03-26",-4.29,4.85,450,"1980-03-12 2009-03-26",5.5,5.67,450,"1980-03-12 2009-03-26",1.36,3.51,447,"1980-03-12 2009-03-26",0.91,2.97,447,"1980-03-12 2009-03-26",0.46,1.63,447,"1980-03-12 2009-03-26",2.2,4.4,447,"1980-03-12 2009-03-26",,,,
2010-03-18,-1.64,5.3,450,"1980-03-11 2009-03-25",85.66,9.96,450,"1980-03-11 2009-03-25",4.33,5.51,450,"1980-03-11 2009-03-25",30.13,11.55,450,"1980-03-11 2009-03-25",-8.78,5.53,450,"1980-03-11 2009-03-25",53.57,13.78,450,"1980-03-11 2009-03-25",-4.63,4.85,450,"1980-03-11 2009-03-25",5.6,5.79,450,"1980-03-11 2009-03-25",1.38,3.52,447,"1980-03-11 2009-03-25",0.93,3.01,447,"1980-03-11 2009-03-25",0.47,1.62,447,"1980-03-11 2009-03-25",2.5,4.8,447,"1980-03-11 2009-03-25",,,,
2010-03-17,-1.91,5.3,450,"1980-03-10 2009-03-24",85.79,9.92,450,"1980-03-10 2009-03-24",3.91,5.43,450,"1980-03-10 2009-03-24",30.28,11.66,450,"1980-03-10 2009-03-24",-9.1,5.53,450,"1980-03-10 2009-03-24",53.97,13.51,450,"1980-03-10 2009-03-24",-5.01,4.93,450,"1980-03-10 2009-03-24",5.62,5.81,450,"1980-03-10 2009-03-24",1.34,3.45,446,"1980-03-10 2009-03-24",0.89,2.94,446,"1980-03-10 2009-03-24",0.47,1.59,446,"1980-03-10 2009-03-24",2.9,5.21,446,"1980-03-10 2009-03-24",,,,
2010-03-16,-1.99,5.47,450,"1980-03-09 2009-03-23",85.94,9.89,450,"1980-03-09 2009-03-23",3.69,5.57,450,"1980-03-09 2009-03-23",30.61,11.74,450,"1980-03-09 2009-03-23",-9.33,5.67,450,"1980-03-09 2009-03-23",54.38,13.59,450,"1980-03-09 2009-03-23",-5.28,5.08,450,"1980-03-09 2009-03-23",5.73,5.88,450,"1980-03-09 2009-03-23",1.46,3.59,446,"1980-03-09 2009-03-23",0.98,3.09,446,"1980-03-09 2009-03-23",0.5,1.63,446,"1980-03-09 2009-03-23",3.2,5.59,446,"1980-03-09 2009-03-23",,,,
2010-03-15,-2.09,5.61,450,"1980-03-08 2009-03-22",86.21,9.74,450,"1980-03-08 2009-03-22",3.38,5.68,450,"1980-03-08 2009-03-22",30.56,11.69,450,"1980-03-08 2009-03-22",-9.48,5.86,450,"1980-03-08 2009-03-22",55.02,13.52,450,"1980-03-08 2009-03-22",-5.5,5.32,450,"1980-03-08 2009-03-22",5.8,5.99,450,"1980-03-08 2009-03-22",1.6,3.81,446,"1980-03-08 2009-03-22",1.03,3.23,446,"1980-03-08 2009-03-22",0.59,1.91,446,"1980-03-08 2009-03-22",3.5,5.81,446,"1980-03-08 2009-03-22",,,,
2010-03-14,-2.18,5.82,450,"1980-03-07 2009-03-21",86.28,9.8,450,"1980-03-07 2009-03-21",3.2,5.83,450,"1980-03-07 2009-03-21",30.38,11.72,450,"1980-03-07 2009-03-21",-9.65,6.06,450,"1980-03-07 2009-03-21",55.52,13.45,450,"1980-03-07 2009-03-21",-5.71,5.49,450,"1980-03-07 2009-03-21",5.61,5.99,450,"1980-03-07 2009-03-21",1.69,4.04,447,"1980-03-07 2009-03-21",1.13,3.52,447,"1980-03-07 2009-03-21",0.58,1.9,447,"1980-03-07 2009-03-21",3.8,6.06,447,"1980-03-07 2009-03-21",,,,
2010-03-13,-2.32,5.91,450,"1980-03-06 2009-03-20",86.26,9.72,450,"1980-03-06 2009-03-20",3.06,5.97,450,"1980-03-06 2009-03-20",30.28,11.59,450,"1980-03-06 2009-03-20",-9.79,6.12,450,"1980-03-06 2009-03-20",55.5,13.18,450,"1980-03-06 2009-03-20",-5.87,5.57,450,"1980-03-06 2009-03-20",5.55,5.97,450,"1980-03-06 2009-03-20",1.59,3.7,447,"1980-03-06 2009-03-20",1.03,3.18,447,"1980-03-06 2009-03-20",0.58,1.8,447,"1980-03-06 2009-03-20",4.2,6.36,447,"1980-03-06 2009-03-20",,,,
2010-03-12,-2.4,5.9,450,"1980-03-05 2009-03-19",86.38,9.61,450,"1980-03-05 2009-03-19",2.94,5.96,450,"1980-03-05 2009-03-19",30.26,11.69,450,"1980-03-05 2009-03-19",-9.93,6.13,450,"1980-03-05 2009-03-19",55.56,13.13,450,"1980-03-05 2009-03-19",-6.04,5.55,450,"1980-03-05 2009-03-19",5.55,5.99,450,"1980-03-05 2009-03-19",1.67,3.79,448,"1980-03-05 2009-03-19",1.01,3.21,448,"1980-03-05 2009-03-19",0.69,2.02,448,"1980-03-05 2009-03-19",4.4,6.58,448,"1980-03-05 2009-03-19",,,,
2010-03-11,-2.51,5.91,450,"1980-03-04 2009-03-18",86.62,9.43,450,"1980-03-04 2009-03-18",2.72,5.93,450,"1980-03-04 2009-03-18",30.19,11.76,450,"1980-03-04 2009-03-18",-10.08,6.15,450,"1980-03-04 2009-03-18",55.87,12.83,450,"1980-03-04 2009-03-18",-6.25,5.56,450,"1980-03-04 2009-03-18",5.57,6.08,450,"1980-03-04 2009-03-18",1.75,4.04,448,"1980-03-04 2009-03-18",0.96,3.12,448,"1980-03-04 2009-03-18",0.81,2.38,448,"1980-03-04 2009-03-18",4.6,6.67,448,"1980-03-04 2009-03-18",,,,
